2004|00-14928|TRADE RECEIVABLE-PT.LAP BRLMDN|D|B|+|00-14900||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-15000|ALLOWANCE FOR BAD DEBT - TOTAL|T|B|+|00-29997||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-15100|ALLOWANCE FOR BAD DEBT - UNAFF|T|B|+|00-15000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-15900|ALLOWANCE FOR BAD DEBT - AFF|T|B|+|00-15000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16000|OTHER RECEIVABLE - TOTAL|T|B|+|00-29997||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16100|OTHER RECEIVABLE - UNAFF|T|B|+|00-16000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16200|STAFF & EMPLOYEE LOAN|T|B|+|00-16000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16300|O/R FROM OTHER SALES|T|B|+|00-16000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16600|ADVANCE TO EMPLOYEE|T|B|+|00-16000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16700|ADVANCE TO OUT SIDERS|T|B|+|00-16000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16800|OTHER RECEIVABLE TO OTHERS|T|B|+|00-16000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16801|OTHER RECEIVABLE-BOGOR|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16802|OTHER RECEIVABLE-BANDUNG|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16803|OTHER RECEIVABLE-SERANG|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16804|OTHER RECEIVABLE-KALIDJATI|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16805|OTHER RECEIVABLE-SUBANG|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16806|OTHER RECEIVABLE-YOGYA|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16807|OTHER RECEIVABLE-SEMARANG|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16808|OTHER RECEIVABLE-SOLO|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16810|OTHER RECEIVABLE TO OTHERS|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-16811|OTHER RECEIVABLE-A'FAMOSA|D|B|+|00-16800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-17000|OTHER RECEIVABLE TO AFF|T|B|+|00-29997||3149536687.0|3116619371.24|0.0|0.0|0.0|-32917315.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-17002|OWING BY STARIGHT LTD|D|B|+|00-17000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-17003|OWING BY SRI MEDAN C.FARMING|D|B|+|00-17000||2093153757.0|2093153757.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-17014|OWING BY PT. BIBIT INDONESIA|D|B|+|00-17000||1076382930.0|1043465614.24|0.0|0.0|0.0|-32917315.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-17022|OWING BY PT.MALINDO - GRESIK|D|B|+|00-17000||-20000000.0|-20000000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-19000|DEPOSIT|T|B|+|00-29997||13800000.0|13800000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-19199|DEPOSIT|D|B|+|00-19000||13800000.0|13800000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-20000|ENDING STOCK|T|B|+|00-29997||363822706.0|0.0|-26257428.0|-53898937.0|12346526.0|150402215.0|-244937127.0|64148993.0|245855542.0|134916865.0|155696097.0|7441694.0|149310262.0|-958847408.0|0.0|
2004|00-20300|STOCK - MEDICINE|D|B|+|00-20000||285509570.0|0.0|-37997428.0|-39214392.0|4821072.0|140304215.0|-225704136.0|64821674.0|150900342.0|114543865.0|131493197.0|-5592579.0|111760170.0|-695645570.0|0.0|
2004|00-20301|STOCK-GENERAL|D|B|+|00-20000||78313136.0|0.0|11740000.0|-14684545.0|7525454.0|10098000.0|-19232991.0|-672681.0|94955200.0|20373000.0|24202900.0|13034273.0|37550092.0|-263201838.0|0.0|
2004|00-21000|PREPAID EXPENSES|T|B|+|00-29997||204905589.0|51715687.35|13210139.0|4573072.0|9872355.0|10126276.0|17279266.0|17428412.0|69889832.0|10350864.67|17514228.67|23582562.67|21744479.67|-368761389.33|0.0|
2004|00-21100|PREPAYMENT-TAX|T|B|+|00-21000||130910598.0|0.0|17004297.0|12088322.0|16295510.0|15804713.0|23714283.0|24293662.0|27268315.0|19216448.0|26462812.0|32531146.0|30693063.0|-376283169.0|0.0|
2004|00-21122|PREPAYMENT TAX - PPH 22|D|B|+|00-21100||9707867.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-9707867.0|0.0|
2004|00-21123|PREPAYMENT TAX - PPH 23|D|B|+|00-21100||367538.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-367538.0|0.0|
2004|00-21131|V.A.T (INPUT)|D|B|+|00-21100||120835193.0|0.0|17004297.0|12088322.0|16295510.0|15804713.0|23714283.0|24293662.0|27268315.0|19216448.0|26462812.0|32531146.0|30693063.0|-366207764.0|0.0|
2004|00-21200|PREPAYMENT-INSURANCE|T|B|+|00-21000||21800000.0|0.0|721092.0|-3000000.0|-1907905.0|-1163187.0|-1919767.0|-2350000.0|-2863233.0|-2267000.0|-2350000.0|-2350000.0|-2350000.0|0.0|0.0|
2004|00-21201|PREPAYMENT-INSURANCE OFFICE|D|B|+|00-21200||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-21202|PREPAYMENT - OTHERS|D|B|+|00-21200||3000000.0|0.0|721092.0|-3000000.0|-1907905.0|1186813.0|430233.0|0.0|-513233.0|83000.0|0.0|0.0|0.0|0.0|0.0|
2004|00-21216|PREPAYMENT-LAB EQUIPMENT|D|B|+|00-21200||18800000.0|0.0|0.0|0.0|0.0|-2350000.0|-2350000.0|-2350000.0|-2350000.0|-2350000.0|-2350000.0|-2350000.0|-2350000.0|0.0|0.0|
2004|00-21300|PREPAYMENT-INTEREST|T|B|+|00-21000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-21400|PREPAYMENT-LOAN PROVISION|T|B|+|00-21000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-21500|PREPAYMENT-ROYALTY FEES|T|B|+|00-21000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-21600|PREPAYMENT-SWAP EXPENSE|T|B|+|00-21000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-21700|PREPAYMENT-THR|T|B|+|00-21000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-21800|PREPAYMENT-OTHERS|T|B|+|00-21000||52194991.0|51715687.35|-4515250.0|-4515250.0|-4515250.0|-4515250.0|-4515250.0|-4515250.0|45484750.0|-6598583.33|-6598583.33|-6598583.33|-6598583.33|7521779.67|0.0|
2004|00-21805|PREPAYMENT-BUILDING|D|B|+|00-21800||52194991.0|51715687.35|-4515250.0|-4515250.0|-4515250.0|-4515250.0|-4515250.0|-4515250.0|45484750.0|-6598583.33|-6598583.33|-6598583.33|-6598583.33|7521779.67|0.0|
2004|00-21806|PREPAYMENT-SUPPLIES|D|B|+|00-21800||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-25000|INVESTMENT|T|B|+|00-29998||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-25100|INVESTMENT - LOCAL|T|B|+|00-25000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-26000|WORK IN PROGRESS|T|B|+|00-29998||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-27000|FIXED ASSETS|T|B|+|00-29998||503612112.0|742371300.0|53200000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|185559188.0|0.0|
2004|00-27300|BUILDINGS|D|B|+|00-27000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-27500|TRANSPORTATION EQUIPMENT|D|B|+|00-27000||113000000.0|166600000.0|53200000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|400000.0|0.0|
2004|00-27700|OFFICE EQUIPMENT|D|B|+|00-27000||99375962.0|138046112.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|38670150.0|0.0|
2004|00-27800|FURNITURE & FIXTURE|D|B|+|00-27000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-27950|LABORATORIUM EQUIPMENT|D|B|+|00-27000||291236150.0|437725188.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|146489038.0|0.0|
2004|00-28000|ACCUMULATED DEPRECIATION|T|B|+|00-29998||-92050532.0|-217569434.0|-9126503.0|-9403587.0|-9403587.0|-8909252.0|-8855056.0|-9403587.0|-9403587.0|-9403587.0|-9403587.0|-9403587.0|-9403587.0|-23399395.0|0.0|
2004|00-28500|ACC DEPR TRANSPORTATION EQP|D|B|+|00-28000||-15302079.0|-36085401.0|-1177083.0|-1454167.0|-1454167.0|-1454167.0|-1454167.0|-1454167.0|-1454167.0|-1454167.0|-1454167.0|-1454167.0|-1454167.0|-5064569.0|0.0|
2004|00-28700|ACC DEPR OFFICE EQP|D|B|+|00-28000||-13468678.0|-27971535.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|-1882000.0|6199143.0|0.0|
2004|00-28800|ACC DEPR-FUNITURE & FIXTURE|D|B|+|00-28000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-28950|ACC DEPR LABORATORIUM EQP|D|B|+|00-28000||-63279775.0|-153512498.0|-6067420.0|-6067420.0|-6067420.0|-5573085.0|-5518889.0|-6067420.0|-6067420.0|-6067420.0|-6067420.0|-6067420.0|-6067420.0|-24533969.0|0.0|
2004|00-29000|DEFFERED TAX ASSETS|D|B|+|00-29998||0.0|181717275.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|181717275.0|0.0|
2004|00-29100|OTHER ASSETS|D|B|+|00-29998||0.0|126249391.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|126249391.0|0.0|
2004|00-29997|TOTAL CURRENT ASSETS|T|B|+|00-29999||4114945814.93|6326807265.78|92856735.41|58910291.75|72379521.0|-16983625.76|66374933.1|121737262.0|610989601.0|390898583.67|350461958.67|390704511.67|292656110.67|-219124432.33|0.0|
2004|00-29998|TOTAL NON CURRENT ASSTES|T|B|+|00-29999||411561580.0|832768532.0|44073497.0|-9403587.0|-9403587.0|-8909252.0|-8855056.0|-9403587.0|-9403587.0|-9403587.0|-9403587.0|-9403587.0|-9403587.0|470126459.0|0.0|
2004|00-29999|TOTAL CURR/NON CURR ASSETS|T|B|+|00-49999||4526507394.93|7159575797.78|136930232.41|49506704.75|62975934.0|-25892877.76|57519877.1|112333675.0|601586014.0|381494996.67|341058371.67|381300924.67|283252523.67|251002026.67|0.0|
2004|00-30000|NOTES PAYABLE|T|B|+|00-49999||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-30100|OUSTANDING CHEQUES|T|B|+|00-30000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-30200|POSTDATED CHEQUES|T|B|+|00-30000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-30300|COMMERCIAL PAPER|T|B|+|00-30000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-31000|BANK LOAN PAYABLE|T|B|+|00-49999||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-31100|BANK LOAN PAYABLE (RP)|T|B|+|00-31000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-31600|BANK LOAN PAYABLE (USD)|T|B|+|00-31000||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-32000|TRADE PAYABLE|D|B|+|00-32999||0.0|0.0|0.0|-18554300.0|-38266400.0|56820700.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-32100|TRADE PAYABLE - ACCRUED|D|B|+|00-32999||-746763734.0|-2810426360.0|-161014035.0|-65619890.0|-1757645.0|-161408780.0|-49827865.0|-155318674.0|-301368535.0|-291044120.0|-275566110.0|-301993297.0|-194579269.0|-104164406.0|0.0|
2004|00-32110|OTHER PAYABLE - ACCRUED|D|B|+|00-32999||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
2004|00-32999|TRADE PAYABLE (TOTAL)|T|B|+|00-49999||-746763734.0|-2810426360.0|-161014035.0|-84174190.0|-40024045.0|-104588080.0|-49827865.0|-155318674.0|-301368535.0|-291044120.0|-275566110.0|-301993297.0|-194579269.0|-104164406.0|0.0|
2004|00-33000|OTHER PAYABLE|T|B|+|00-49999||313357954.0|-394360983.0|-81126856.0|-50100884.0|-52529366.0|-26715143.0|-73229410.0|-51327878.0|-81758998.0|-60997571.0|-67754430.0|-129106304.0|-72163252.0|39091155.0|0.0|
2004|00-33100|OTHER PAYABLE - UNAFFILIATED|T|B|+|00-33000||-29662505.0|0.0|3295833.0|3295833.0|3295833.0|3295833.0|3295833.0|3295833.0|3295833.0|3295833.0|3295833.0|8.0|0.0|0.0|0.0|
2004|00-33115|OTHER PAY TO EMPLOYEE|D|B|+|00-33100||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
